source,board_type,board_name,board_code,target,target_name,turnover_ratio,sw_board_code,sw_board_name
em,industry,光伏设备,BK1031,603105,芯能科技,0.0137,630300,电源设备
em,industry,光伏设备,BK1031,603185,弘元绿能,0.0117,640200,专用设备
em,industry,光伏设备,BK1031,603212,赛伍技术,0.0097,630300,电源设备
em,industry,光伏设备,BK1031,603330,天洋新材,0.0106,220300,化学制品
em,industry,光伏设备,BK1031,603381,永臻股份,0.1327,630500,光伏设备
em,industry,光伏设备,BK1031,603396,金辰股份,0.0211,630300,电源设备
em,industry,光伏设备,BK1031,603398,沐邦高科,0.0038,360300,家用轻工
em,industry,光伏设备,BK1031,603628,清源股份,0.059,630300,电源设备
em,industry,光伏设备,BK1031,603778,国晟科技,0.0113,620500,园林工程
em,industry,光伏设备,BK1031,603806,福斯特,0.0085,630300,电源设备
em,industry,光伏设备,BK1031,605117,德业股份,0.0136,330100,白色家电
em,industry,光伏设备,BK1031,688032,禾迈股份,0.018,630500,光伏设备
em,industry,光伏设备,BK1031,688033,天宜上佳,0.0248,640500,运输设备
em,industry,光伏设备,BK1031,688147,微导纳米,0.0172,630500,光伏设备
em,industry,光伏设备,BK1031,688223,晶科能源,0.0115,630500,光伏设备
em,industry,光伏设备,BK1031,688303,大全能源,0.0066,630300,电源设备
em,industry,光伏设备,BK1031,688348,昱能科技,0.0377,630500,光伏设备
em,industry,光伏设备,BK1031,688390,固德威,0.0111,630300,电源设备
em,industry,光伏设备,BK1031,688408,中信博,0.0141,630300,电源设备
em,industry,光伏设备,BK1031,688429,时创能源,0.0162,630500,光伏设备
em,industry,光伏设备,BK1031,688472,阿特斯,0.0082,630500,光伏设备
em,industry,光伏设备,BK1031,688503,聚和材料,0.0086,630700,电池
em,industry,光伏设备,BK1031,688516,奥特维,0.0177,630300,电源设备
em,industry,光伏设备,BK1031,688556,高测股份,0.0163,640200,专用设备
em,industry,光伏设备,BK1031,688560,明冠新材,0.0094,630300,电源设备
em,industry,光伏设备,BK1031,688598,金博股份,0.0205,240200,金属非金属新材料
em,industry,光伏设备,BK1031,688599,天合光能,0.007,630300,电源设备
em,industry,光伏设备,BK1031,688680,海优新材,0.0188,630300,电源设备
em,industry,光伏设备,BK1031,688717,艾罗能源,0.1082,630500,光伏设备
em,industry,光伏设备,BK1031,834770,艾能聚,0.0223,0,
em,industry,光伏设备,BK1031,835985,海泰新能,0.0122,0,
em,industry,光伏设备,BK1031,839167,同享科技,0.0212,0,
em,industry,光学光电子,BK1038,20,深华发Ａ,0.028,270200,元件
em,industry,光学光电子,BK1038,45,深纺织Ａ,0.0069,350100,纺织制造
em,industry,光学光电子,BK1038,50,深天马Ａ,0.0041,270200,元件
em,industry,光学光电子,BK1038,100,TCL科技,0.0089,320100,通信设备
em,industry,光学光电子,BK1038,413,ST旭电,0.0004,270300,光学光电子
em,industry,光学光电子,BK1038,509,华塑控股,0.0042,510100,综合Ⅱ
em,industry,光学光电子,BK1038,536,华映科技,0.0107,260400,电气设备
em,industry,光学光电子,BK1038,725,京东方Ａ,0.0065,270300,光学光电子
em,industry,光学光电子,BK1038,727,冠捷科技,0.0076,270300,光学光电子
em,industry,光学光电子,BK1038,1326,联域股份,0.0462,330500,照明设备Ⅱ
em,industry,光学光电子,BK1038,1373,翔腾新材,0.1361,270300,光学光电子
em,industry,光学光电子,BK1038,2036,联创电子,0.0273,350200,服装家纺
em,industry,光学光电子,BK1038,2106,莱宝高科,0.0138,270300,光学光电子
em,industry,光学光电子,BK1038,2189,中光学,0.0187,270400,其他电子Ⅱ
em,industry,光学光电子,BK1038,2217,*ST合泰,0.0085,220300,化学制品
em,industry,光学光电子,BK1038,2222,福晶科技,0.0228,270400,其他电子Ⅱ
em,industry,光学光电子,BK1038,2273,水晶光电,0.022,270200,元件
em,industry,光学光电子,BK1038,2289,ST宇顺,0.0115,270300,光学光电子
em,industry,光学光电子,BK1038,2387,维信诺,0.0076,340300,饮料制造
em,industry,光学光电子,BK1038,2449,国星光电,0.0135,270100,半导体
em,industry,光学光电子,BK1038,2456,欧菲光,0.0322,270300,光学光电子
em,industry,光学光电子,BK1038,2587,奥拓电子,0.059,270100,半导体
em,industry,光学光电子,BK1038,2638,勤上股份,0.0231,270300,光学光电子
em,industry,光学光电子,BK1038,2745,木林森,0.012,270300,光学光电子
em,industry,光学光电子,BK1038,2765,蓝黛科技,0.0111,280200,汽车零部件
em,industry,光学光电子,BK1038,2808,ST恒久,0.047,270300,光学光电子
em,industry,光学光电子,BK1038,2845,同兴达,0.0315,270300,光学光电子
em,industry,光学光电子,BK1038,2876,三利谱,0.0203,270300,光学光电子
em,industry,光学光电子,BK1038,2952,亚世光电,0.0358,270300,光学光电子
em,industry,光学光电子,BK1038,2955,鸿合科技,0.0175,270300,光学光电子
em,industry,光学光电子,BK1038,2962,五方光电,0.0435,270300,光学光电子
em,industry,光学光电子,BK1038,2983,芯瑞达,0.0185,270300,光学光电子
em,industry,光学光电子,BK1038,2992,宝明科技,0.008,270300,光学光电子
em,industry,光学光电子,BK1038,3015,日久光电,0.0533,270300,光学光电子
em,industry,光学光电子,BK1038,3019,宸展光电,0.0242,270300,光学光电子
em,industry,光学光电子,BK1038,300076,GQY视讯,0.0276,270300,光学光电子
em,industry,光学光电子,BK1038,300088,长信科技,0.0132,270300,光学光电子
em,industry,光学光电子,BK1038,300102,乾照光电,0.0448,270100,半导体
em,industry,光学光电子,BK1038,300120,经纬辉开,0.0984,260400,电气设备
em,industry,光学光电子,BK1038,300128,锦富技术,0.0228,270300,光学光电子
em,industry,光学光电子,BK1038,300162,雷曼光电,0.0984,270100,半导体
em,industry,光学光电子,BK1038,300219,鸿利智汇,0.0097,270100,半导体
em,industry,光学光电子,BK1038,300232,洲明科技,0.0135,270100,半导体
em,industry,光学光电子,BK1038,300241,瑞丰光电,0.0229,270100,半导体
em,industry,光学光电子,BK1038,300296,利亚德,0.0078,270300,光学光电子
em,industry,光学光电子,BK1038,300301,*ST长方,0.0066,270300,光学光电子
em,industry,光学光电子,BK1038,300303,聚飞光电,0.0153,270300,光学光电子
em,industry,光学光电子,BK1038,300319,麦捷科技,0.0693,270200,元件
em,industry,光学光电子,BK1038,300323,华灿光电,0.0111,270300,光学光电子
em,industry,光学光电子,BK1038,300331,苏大维格,0.0205,270300,光学光电子
em,industry,光学光电子,BK1038,300389,艾比森,0.0219,270300,光学光电子
em,industry,光学光电子,BK1038,300545,联得装备,0.0411,270300,光学光电子
em,industry,光学光电子,BK1038,300566,激智科技,0.0273,270200,元件
em,industry,光学光电子,BK1038,300582,英飞特,0.038,270300,光学光电子
em,industry,光学光电子,BK1038,300632,光莆股份,0.0129,270300,光学光电子
em,industry,光学光电子,BK1038,300650,太龙股份,0.0633,270300,光学光电子
em,industry,光学光电子,BK1038,300691,联合光电,0.0131,270300,光学光电子
em,industry,光学光电子,BK1038,300701,森霸传感,0.018,270300,光学光电子
em,industry,光学光电子,BK1038,300708,聚灿光电,0.0752,270300,光学光电子
em,industry,光学光电子,BK1038,300752,隆利科技,0.0195,270300,光学光电子
em,industry,光学光电子,BK1038,300790,宇瞳光学,0.0229,270300,光学光电子
em,industry,光学光电子,BK1038,300808,久量股份,0.0156,270300,光学光电子
em,industry,光学光电子,BK1038,300889,爱克股份,0.0711,270300,光学光电子
em,industry,光学光电子,BK1038,300909,汇创达,0.0155,270300,光学光电子
em,industry,光学光电子,BK1038,300939,秋田微,0.0497,270300,光学光电子
em,industry,光学光电子,BK1038,300940,南极光,0.0083,270300,光学光电子
em,industry,光学光电子,BK1038,301045,天禄科技,0.023,270300,光学光电子
em,industry,光学光电子,BK1038,301106,骏成科技,0.0255,270300,光学光电子
em,industry,光学光电子,BK1038,301183,东田微,0.0935,270300,光学光电子
em,industry,光学光电子,BK1038,301205,联特科技,0.0301,730200,通信设备
em,industry,光学光电子,BK1038,301321,翰博高新,0.0243,270300,光学光电子
em,industry,光学光电子,BK1038,301379,天山电子,0.0545,270300,光学光电子
em,industry,光学光电子,BK1038,301421,波长光电,0.1585,270300,光学光电子
em,industry,光学光电子,BK1038,600071,凤凰光学,0.0093,260300,仪器仪表
em,industry,光学光电子,BK1038,600363,联创光电,0.008,270200,元件
em,industry,光学光电子,BK1038,600552,凯盛科技,0.0159,250100,建筑材料
em,industry,光学光电子,BK1038,600651,飞乐音响,0.0072,270400,其他电子Ⅱ
em,industry,光学光电子,BK1038,600666,ST瑞德,0.0043,370100,化学制药
em,industry,光学光电子,BK1038,600703,三安光电,0.0049,110500,农产品加工
em,industry,光学光电子,BK1038,600707,彩虹股份,0.0053,270300,光学光电子
em,industry,光学光电子,BK1038,603297,永新光学,0.0131,270300,光学光电子
em,industry,光学光电子,BK1038,603679,华体科技,0.1092,270300,光学光电子
em,industry,光学光电子,BK1038,603685,晨丰科技,0.0051,270300,光学光电子
em,industry,光学光电子,BK1038,603703,盛洋科技,0.0634,730200,通信设备
em,industry,光学光电子,BK1038,603773,沃格光电,0.0341,270300,光学光电子
em,industry,光学光电子,BK1038,605118,力鼎光电,0.0037,270300,光学光电子
em,industry,光学光电子,BK1038,605218,伟时电子,0.0375,270300,光学光电子
em,industry,光学光电子,BK1038,688010,福光股份,0.0037,270300,光学光电子
em,industry,光学光电子,BK1038,688011,新光光电,0.0082,650200,航空装备Ⅱ
em,industry,光学光电子,BK1038,688055,龙腾光电,0.0012,270300,光学光电子
em,industry,光学光电子,BK1038,688079,美迪凯,0.0071,270300,光学光电子
em,industry,光学光电子,BK1038,688127,蓝特光学,0.0163,270300,光学光电子
em,industry,光学光电子,BK1038,688150,莱特光电,0.0118,270600,电子化学品Ⅱ
em,industry,光学光电子,BK1038,688181,八亿时空,0.0094,270300,光学光电子
em,industry,光学光电子,BK1038,688195,腾景科技,0.0339,270300,光学光电子
em,industry,光学光电子,BK1038,688205,德科立,0.0211,730200,通信设备
em,industry,光学光电子,BK1038,688272,富吉瑞,0.0272,650500,军工电子Ⅱ
em,industry,光学光电子,BK1038,688299,长阳科技,0.0111,270300,光学光电子
em,industry,光学光电子,BK1038,688307,中润光学,0.0178,710100,计算机设备
em,industry,光学光电子,BK1038,688502,茂莱光学,0.0324,270300,光学光电子
em,industry,光学光电子,BK1038,688538,和辉光电-U,0.0051,270300,光学光电子
em,industry,光学光电子,BK1038,873001,纬达光电,0.049,0,
em,industry,公用事业,BK0427,544,中原环保,0.006,260100,通用机械
em,industry,公用事业,BK0427,598,兴蓉环境,0.0087,220300,化学制品
em,industry,公用事业,BK0427,605,渤海股份,0.0116,260200,专用设备
em,industry,公用事业,BK0427,685,中山公用,0.0058,450100,零售
em,industry,公用事业,BK0427,692,惠天热电,0.0073,410100,电力
em,industry,公用事业,BK0427,1210,金房能源,0.0114,410100,电力
em,industry,公用事业,BK0427,1376,百通能源,0.1085,410100,电力
em,industry,公用事业,BK0427,2893,京能热力,0.016,410100,电力
em,industry,公用事业,BK0427,3039,顺控发展,0.0116,410200,水务
em,industry,公用事业,BK0427,600008,首创环保,0.0079,410400,环保工程及服务
em,industry,公用事业,BK0427,600052,东望时代,0.0064,250200,建筑装饰
em,industry,公用事业,BK0427,600167,联美控股,0.0013,410100,电力
em,industry,公用事业,BK0427,600168,武汉控股,0.0033,410200,水务
em,industry,公用事业,BK0427,600187,国中水务,0.1787,360100,造纸
em,industry,公用事业,BK0427,600283,钱江水利,0.0057,410200,水务
em,industry,公用事业,BK0427,600461,洪城环境,0.0105,410400,环保工程及服务
em,industry,公用事业,BK0427,601158,重庆水务,0.0014,410200,水务
em,industry,公用事业,BK0427,601199,江南水务,0.0048,410200,水务
em,industry,公用事业,BK0427,601368,绿城水务,0.0045,410200,水务
em,industry,公用事业,BK0427,603291,联合水务,0.0232,760100,环境治理
em,industry,公用事业,BK0427,603759,海天股份,0.0038,410200,水务
em,industry,公用事业,BK0427,605011,杭州热电,0.0109,410100,电力
em,industry,公用事业,BK0427,605162,新中港,0.0066,410100,电力
em,industry,公用事业,BK0427,900913,国新B股,0.0036,0,
em,industry,农牧饲渔,BK0433,48,京基智农,0.0073,110600,农业综合
em,industry,农牧饲渔,BK0433,505,京粮控股,0.0058,430100,房地产开发
em,industry,农牧饲渔,BK0433,592,平潭发展,0.0115,430100,房地产开发
em,industry,农牧饲渔,BK0433,638,万方发展,0.0468,250200,建筑装饰
em,industry,农牧饲渔,BK0433,702,正虹科技,0.1407,110400,饲料
em,industry,农牧饲渔,BK0433,713,丰乐种业,0.0086,110100,种植业
em,industry,农牧饲渔,BK0433,735,罗 牛 山,0.0238,110400,饲料
em,industry,农牧饲渔,BK0433,798,中水渔业,0.0108,110200,渔业
em,industry,农牧饲渔,BK0433,876,新 希 望,0.0049,110600,农业综合
em,industry,农牧饲渔,BK0433,930,中粮科技,0.0062,340200,食品制造
em,industry,农牧饲渔,BK0433,998,隆平高科,0.0138,110100,种植业
em,industry,农牧饲渔,BK0433,1201,东瑞股份,0.0373,110700,畜禽养殖
em,industry,农牧饲渔,BK0433,1313,粤海饲料,0.0099,110400,饲料
em,industry,农牧饲渔,BK0433,1366,播恩集团,0.144,110400,饲料
em,industry,农牧饲渔,BK0433,2041,登海种业,0.0048,110100,种植业
em,industry,农牧饲渔,BK0433,2069,獐子岛,0.0125,110200,渔业
em,industry,农牧饲渔,BK0433,2086,东方海洋,0.0417,110200,渔业
em,industry,农牧饲渔,BK0433,2100,天康生物,0.0285,370300,生物制品
em,industry,农牧饲渔,BK0433,2124,ST天邦,0.0251,110400,饲料
em,industry,农牧饲渔,BK0433,2157,正邦科技,0.0105,110400,饲料
em,industry,农牧饲渔,BK0433,2200,ST交投,0.0045,110300,林业Ⅱ
em,industry,农牧饲渔,BK0433,2234,民和股份,0.0135,110400,饲料
em,industry,农牧饲渔,BK0433,2299,圣农发展,0.0051,110600,农业综合
em,industry,农牧饲渔,BK0433,2311,海大集团,0.0026,110400,饲料
em,industry,农牧饲渔,BK0433,2321,华英农业,0.0061,110500,农产品加工
em,industry,农牧饲渔,BK0433,2385,大北农,0.0129,110400,饲料
em,industry,农牧饲渔,BK0433,2458,益生股份,0.0123,110600,农业综合
em,industry,农牧饲渔,BK0433,2548,金新农,0.0204,110400,饲料
em,industry,农牧饲渔,BK0433,2567,唐人神,0.0358,110400,饲料
em,industry,农牧饲渔,BK0433,2679,福建金森,0.0121,110300,林业Ⅱ
em,industry,农牧饲渔,BK0433,2696,百洋股份,0.0137,110200,渔业
em,industry,农牧饲渔,BK0433,2714,牧原股份,0.0058,110700,畜禽养殖
em,industry,农牧饲渔,BK0433,2746,仙坛股份,0.0045,110700,畜禽养殖
em,industry,农牧饲渔,BK0433,2772,众兴菌业,0.007,110100,种植业
em,industry,农牧饲渔,BK0433,2891,中宠股份,0.0064,340400,食品加工
em,industry,农牧饲渔,BK0433,2982,湘佳股份,0.0625,110700,畜禽养殖
em,industry,农牧饲渔,BK0433,200505,京粮B,0.0004,0,
em,industry,农牧饲渔,BK0433,200992,中  鲁Ｂ,0.0009,0,
em,industry,农牧饲渔,BK0433,300021,大禹节水,0.0164,110600,农业综合
em,industry,农牧饲渔,BK0433,300087,荃银高科,0.0072,110100,种植业
em,industry,农牧饲渔,BK0433,300138,晨光生物,0.0056,340200,食品制造
em,industry,农牧饲渔,BK0433,300189,神农种业,0.0241,110100,种植业
em,industry,农牧饲渔,BK0433,300268,ST佳沃,0.0084,110100,种植业
em,industry,农牧饲渔,BK0433,300313,ST天山,0.052,110700,畜禽养殖
em,industry,农牧饲渔,BK0433,300498,温氏股份,0.0069,110700,畜禽养殖
em,industry,农牧饲渔,BK0433,300511,雪榕生物,0.074,110100,种植业
em,industry,农牧饲渔,BK0433,300673,佩蒂股份,0.0129,110400,饲料
em,industry,农牧饲渔,BK0433,300761,立华股份,0.0088,110700,畜禽养殖
em,industry,农牧饲渔,BK0433,300967,晓鸣股份,0.069,110700,畜禽养殖
em,industry,农牧饲渔,BK0433,300970,华绿生物,0.0149,110100,种植业
em,industry,农牧饲渔,BK0433,300972,万辰集团,0.0225,110100,种植业
em,industry,农牧饲渔,BK0433,301156,美农生物,0.0505,220300,化学制品
em,industry,农牧饲渔,BK0433,600097,开创国际,0.0145,260400,电气设备
em,industry,农牧饲渔,BK0433,600108,亚盛集团,0.006,110600,农业综合
em,industry,农牧饲渔,BK0433,600127,金健米业,0.0133,110500,农产品加工
em,industry,农牧饲渔,BK0433,600251,冠农股份,0.0051,110100,种植业
em,industry,农牧饲渔,BK0433,600257,大湖股份,0.0704,110200,渔业
em,industry,农牧饲渔,BK0433,600265,景谷林业,0.0044,110300,林业Ⅱ
em,industry,农牧饲渔,BK0433,600313,农发种业,0.0089,110100,种植业
em,industry,农牧饲渔,BK0433,600354,敦煌种业,0.0108,110100,种植业
em,industry,农牧饲渔,BK0433,600359,新农开发,0.0065,110100,种植业
em,industry,农牧饲渔,BK0433,600371,万向德农,0.01,110600,农业综合
em,industry,农牧饲渔,BK0433,600467,好当家,0.0106,110200,渔业
em,industry,农牧饲渔,BK0433,600540,新赛股份,0.0079,110100,种植业
em,industry,农牧饲渔,BK0433,600598,北大荒,0.0069,110100,种植业
em,industry,农牧饲渔,BK0433,600811,东方集团,0.1237,510100,综合Ⅱ
em,industry,农牧饲渔,BK0433,600883,博闻科技,0.0099,250100,建筑材料
em,industry,农牧饲渔,BK0433,600965,福成股份,0.0042,110600,农业综合
em,industry,农牧饲渔,BK0433,600975,新五丰,0.086,110600,农业综合
em,industry,农牧饲渔,BK0433,601952,苏垦农发,0.004,110100,种植业
em,industry,农牧饲渔,BK0433,603151,邦基科技,0.0161,110400,饲料
em,industry,农牧饲渔,BK0433,603231,索宝蛋白,0.0833,110500,农产品加工
em,industry,农牧饲渔,BK0433,603336,宏辉果蔬,0.0359,110100,种植业
em,industry,农牧饲渔,BK0433,603363,*ST傲农,0.0217,110400,饲料
em,industry,农牧饲渔,BK0433,603477,巨星农牧,0.025,350100,纺织制造
em,industry,农牧饲渔,BK0433,603609,禾丰股份,0.0033,110400,饲料
em,industry,农牧饲渔,BK0433,603668,天马科技,0.0081,110400,饲料
em,industry,农牧饲渔,BK0433,603739,蔚蓝生物,0.136,110800,动物保健Ⅱ
em,industry,农牧饲渔,BK0433,605296,神农集团,0.0858,110700,畜禽养殖
em,industry,农牧饲渔,BK0433,688156,路德环境,0.0123,410400,环保工程及服务
em,industry,农牧饲渔,BK0433,831087,秋乐种业,0.0055,0,
em,industry,农牧饲渔,BK0433,832419,路斯股份,0.002,0,
em,industry,农牧饲渔,BK0433,837403,康农种业,0.0246,0,
em,industry,农牧饲渔,BK0433,871970,大禹生物,0.0174,0,
em,industry,农药兽药,BK0730,525,ST红太阳,0.0149,220300,化学制品
em,industry,农药兽药,BK0730,553,安道麦A,0.0022,220300,化学制品
em,industry,农药兽药,BK0730,1231,农心科技,0.0972,220800,农化制品
em,industry,农药兽药,BK0730,2004,华邦健康,0.0054,370100,化学制药
em,industry,农药兽药,BK0730,2215,诺 普 信,0.0213,220300,化学制品
em,industry,农药兽药,BK0730,2250,联化科技,0.0101,220300,化学制品
em,industry,农药兽药,BK0730,2258,利尔化学,0.0043,220300,化学制品
em,industry,农药兽药,BK0730,2391,长青股份,0.0028,220300,化学制品
em,industry,农药兽药,BK0730,2496,辉丰股份,0.0072,220300,化学制品
em,industry,农药兽药,BK0730,2513,蓝丰生化,0.0528,220300,化学制品
em,industry,农药兽药,BK0730,2688,金河生物,0.0171,110800,动物保健Ⅱ
em,industry,农药兽药,BK0730,2734,利民股份,0.0445,220300,化学制品
em,industry,农药兽药,BK0730,2749,国光股份,0.0037,220300,化学制品
em,industry,农药兽药,BK0730,2868,绿康生化,0.0136,110800,动物保健Ⅱ
em,industry,农药兽药,BK0730,2942,新农股份,0.0104,220300,化学制品
em,industry,农药兽药,BK0730,3042,中农联合,0.0151,220300,化学制品
em,industry,农药兽药,BK0730,200553,安道麦B,0.0017,0,
em,industry,农药兽药,BK0730,300119,瑞普生物,0.0082,370300,生物制品
em,industry,农药兽药,BK0730,300261,雅本化学,0.0235,370100,化学制药
em,industry,农药兽药,BK0730,300575,中旗股份,0.0096,220300,化学制品
em,industry,农药兽药,BK0730,300796,贝斯美,0.0432,220300,化学制品
em,industry,农药兽药,BK0730,300804,广康生化,0.0624,220800,农化制品
em,industry,农药兽药,BK0730,300871,回盛生物,0.0139,110800,动物保健Ⅱ
em,industry,农药兽药,BK0730,301035,润丰股份,0.0029,220300,化学制品
em,industry,农药兽药,BK0730,600195,中牧股份,0.011,370300,生物制品
em,industry,农药兽药,BK0730,600201,生物股份,0.0135,370300,生物制品
em,industry,农药兽药,BK0730,600226,亨通股份,0.0049,370300,生物制品
em,industry,农药兽药,BK0730,600389,江山股份,0.0096,220300,化学制品
em,industry,农药兽药,BK0730,600486,扬农化工,0.0023,220300,化学制品
em,industry,农药兽药,BK0730,600538,国发股份,0.0079,370300,生物制品
em,industry,农药兽药,BK0730,600596,新安股份,0.007,220300,化学制品
em,industry,农药兽药,BK0730,600731,湖南海利,0.0038,220300,化学制品
em,industry,农药兽药,BK0730,603086,先达股份,0.0051,220300,化学制品
em,industry,农药兽药,BK0730,603360,百傲化学,0.0117,220300,化学制品
em,industry,农药兽药,BK0730,603566,普莱柯,0.0088,110800,动物保健Ⅱ
em,industry,农药兽药,BK0730,603585,苏利股份,0.0043,220300,化学制品
em,industry,农药兽药,BK0730,603599,广信股份,0.0045,220300,化学制品
em,industry,农药兽药,BK0730,603639,海利尔,0.0078,220300,化学制品
em,industry,农药兽药,BK0730,603718,海利生物,0.0125,110800,动物保健Ⅱ
em,industry,农药兽药,BK0730,603810,丰山集团,0.0162,220300,化学制品
em,industry,农药兽药,BK0730,603970,中农立华,0.0101,220300,化学制品
em,industry,农药兽药,BK0730,605033,美邦股份,0.0706,220800,农化制品
em,industry,农药兽药,BK0730,688098,申联生物,0.0076,110800,动物保健Ⅱ
em,industry,农药兽药,BK0730,688526,科前生物,0.0025,110800,动物保健Ⅱ
em,industry,农药兽药,BK0730,833819,颖泰生物,0.0004,0,
em,industry,农药兽药,BK0730,838275,驱动力,0.0097,0,
em,industry,农药兽药,BK0730,870656,海昇药业,0.0147,0,
em,industry,农药兽药,BK0730,870866,绿亨科技,0.0012,0,
em,industry,包装材料,BK0733,659,珠海中富,0.0084,360200,包装印刷
em,industry,包装材料,BK0733,812,陕西金叶,0.0132,360200,包装印刷
em,industry,包装材料,BK0733,2014,永新股份,0.0024,360200,包装印刷
em,industry,包装材料,BK0733,2191,劲嘉股份,0.0063,360200,包装印刷
em,industry,包装材料,BK0733,2228,合兴包装,0.0039,360200,包装印刷
em,industry,包装材料,BK0733,2303,美盈森,0.0149,360200,包装印刷
em,industry,包装材料,BK0733,2374,中锐股份,0.0088,360200,包装印刷
em,industry,包装材料,BK0733,2565,顺灏股份,0.0247,360200,包装印刷
em,industry,包装材料,BK0733,2599,盛通股份,0.0269,360200,包装印刷
em,industry,包装材料,BK0733,2701,奥瑞金,0.0041,360200,包装印刷
em,industry,包装材料,BK0733,2735,王子新材,0.1854,360200,包装印刷
em,industry,包装材料,BK0733,2752,昇兴股份,0.0073,360200,包装印刷
em,industry,包装材料,BK0733,2787,华源控股,0.015,360200,包装印刷
em,industry,包装材料,BK0733,2799,环球印务,0.012,360200,包装印刷
em,industry,包装材料,BK0733,2846,英联股份,0.0198,360200,包装印刷
em,industry,包装材料,BK0733,2951,*ST金时,0.0037,360200,包装印刷
em,industry,包装材料,BK0733,2969,嘉美包装,0.0134,360200,包装印刷
em,industry,包装材料,BK0733,3003,天元股份,0.0174,360200,包装印刷
em,industry,包装材料,BK0733,300501,海顺新材,0.0101,360200,包装印刷
em,industry,包装材料,BK0733,301062,上海艾录,0.027,360200,包装印刷
em,industry,包装材料,BK0733,301223,中荣股份,0.0035,360200,包装印刷
em,industry,包装材料,BK0733,301296,新巨丰,0.0076,360200,包装印刷
em,industry,包装材料,BK0733,600210,紫江企业,0.0119,360200,包装印刷
em,industry,包装材料,BK0733,601515,东峰集团,0.0059,360200,包装印刷
em,industry,包装材料,BK0733,601968,宝钢包装,0.006,360200,包装印刷
em,industry,包装材料,BK0733,603022,新通联,0.0198,360200,包装印刷
em,industry,包装材料,BK0733,603687,大胜达,0.0048,360200,包装印刷
em,industry,包装材料,BK0733,838163,方大新材,0.0011,0,
em,industry,包装材料,BK0733,872392,佳合科技,0.0169,0,
em,industry,化学制品,BK0538,565,渝三峡Ａ,0.0205,220300,化学制品
em,industry,化学制品,BK0538,691,亚太实业,0.01,460200,酒店
em,industry,化学制品,BK0538,881,中广核技,0.0072,510100,综合Ⅱ
em,industry,化学制品,BK0538,985,大庆华科,0.0054,220700,化工新材料
em,industry,化学制品,BK0538,1218,丽臣实业,0.011,220300,化学制品
em,industry,化学制品,BK0538,1333,光华股份,0.0061,220500,塑料
em,industry,化学制品,BK0538,2037,保利联合,0.0138,220300,化学制品
em,industry,化学制品,BK0538,2054,德美化工,0.0053,220300,化学制品
em,industry,化学制品,BK0538,2096,易普力,0.013,220300,化学制品
em,industry,化学制品,BK0538,2165,红 宝 丽,0.027,220700,化工新材料
em,industry,化学制品,BK0538,2211,宏达新材,0.0173,220700,化工新材料
em,industry,化学制品,BK0538,2226,江南化工,0.0045,220300,化学制品
em,industry,化学制品,BK0538,2246,北化股份,0.0342,220400,化学纤维
em,industry,化学制品,BK0538,2319,乐通股份,0.0164,220300,化学制品
em,industry,化学制品,BK0538,2326,永太科技,0.0074,220300,化学制品
em,industry,化学制品,BK0538,2341,ST新纶,0.0,270400,其他电子Ⅱ
em,industry,化学制品,BK0538,2360,同德化工,0.0068,220300,化学制品
em,industry,化学制品,BK0538,2377,国创高新,0.0085,220100,石油化工
em,industry,化学制品,BK0538,2407,多氟多,0.0079,220300,化学制品
em,industry,化学制品,BK0538,2408,齐翔腾达,0.0029,220100,石油化工
em,industry,化学制品,BK0538,2440,闰土股份,0.0024,220300,化学制品
em,industry,化学制品,BK0538,2453,华软科技,0.012,220300,化学制品
em,industry,化学制品,BK0538,2455,百川股份,0.0393,220300,化学制品
em,industry,化学制品,BK0538,2476,宝莫股份,0.01,220300,化学制品
em,industry,化学制品,BK0538,2497,雅化集团,0.0071,220300,化学制品
em,industry,化学制品,BK0538,2549,凯美特气,0.0232,220300,化学制品
em,industry,化学制品,BK0538,2562,兄弟科技,0.0677,220300,化学制品
em,industry,化学制品,BK0538,2637,赞宇科技,0.0035,220300,化学制品
em,industry,化学制品,BK0538,2666,德联集团,0.0093,220300,化学制品
em,industry,化学制品,BK0538,2669,康达新材,0.0172,220700,化工新材料
em,industry,化学制品,BK0538,2709,天赐材料,0.0129,220300,化学制品
em,industry,化学制品,BK0538,2783,凯龙股份,0.0088,220300,化学制品
em,industry,化学制品,BK0538,2802,洪汇新材,0.0113,220300,化学制品
em,industry,化学制品,BK0538,2809,红墙股份,0.027,220300,化学制品
em,industry,化学制品,BK0538,2810,山东赫达,0.0142,220300,化学制品
em,industry,化学制品,BK0538,2827,高争民爆,0.0176,220300,化学制品
em,industry,化学制品,BK0538,2895,川恒股份,0.005,220300,化学制品
em,industry,化学制品,BK0538,2909,集泰股份,0.0258,220300,化学制品
em,industry,化学制品,BK0538,2915,中欣氟材,0.0127,220300,化学制品
em,industry,化学制品,BK0538,2917,金奥博,0.0116,220300,化学制品
em,industry,化学制品,BK0538,2971,和远气体,0.0067,220300,化学制品
em,industry,化学制品,BK0538,2986,宇新股份,0.0071,220100,石油化工
em,industry,化学制品,BK0538,3002,壶化股份,0.006,220300,化学制品
em,industry,化学制品,BK0538,3022,联泓新科,0.0025,220300,化学制品
em,industry,化学制品,BK0538,300019,硅宝科技,0.0069,220700,化工新材料
em,industry,化学制品,BK0538,300041,回天新材,0.0073,220700,化工新材料
